"Sample_1" "Sample_2" "bMNTD" "mean_bMNTD" "sd_bMNTD" "bNTI"
"52" "SRR12805395" "SRR12805330" 0.0147801167916841 0.0128095129783719 0.00263306830418243 0.748405884565182
"53" "SRR12805396" "SRR12805330" 0.00398958157099102 0.00638096604792925 0.00153749623283082 -1.55537582848919
"54" "SRR12805397" "SRR12805330" 0.00161222167265239 0.00232694022374868 0.000505814903186411 -1.41300413766752
"55" "SRR12805398" "SRR12805330" 0.00754751110174658 0.00452536521377759 0.00149639238976787 2.01962126286796
"56" "SRR12805399" "SRR12805330" 0.00709806702535749 0.00437874734627975 0.00154281554086489 1.76256954059026
"57" "SRR12805400" "SRR12805330" 0.00469833122508022 0.00533587321169229 0.00104157877080578 -0.612091955482981
"58" "SRR12805401" "SRR12805330" 0.00247344661412764 0.00388412140089778 0.000989162129706674 -1.42613100967428
"59" "SRR12805402" "SRR12805330" 0.00436573887433216 0.00619059563671211 0.00145780579827461 -1.2517831692944
"60" "SRR12805403" "SRR12805330" 0.00240422400174687 0.00259251517039812 0.000828932991095202 -0.227148841551688
"61" "SRR12805404" "SRR12805330" 0.00394772237239002 0.00566328141361223 0.00142647282977752 -1.20265805657846
"62" "SRR12805405" "SRR12805330" 0.00354780418604462 0.00517400224123693 0.0010777098965919 -1.50893859315473
"63" "SRR12805406" "SRR12805330" 0.00298402608892261 0.00419305185213452 0.000885631159820889 -1.3651572099794
"64" "SRR12805407" "SRR12805330" 0.00695404154499124 0.00478158839901006 0.00175273335053255 1.23946585789624
"65" "SRR12805408" "SRR12805330" 0.0113747504211682 0.010512525807957 0.00215476034512642 0.400148728911486
"66" "SRR12805352" "SRR12805341" 0.00141766677398424 0.00322925107595757 0.000819868108186522 -2.20960454966397
"67" "SRR12805363" "SRR12805341" 0.00130082889227682 0.00276376380924377 0.00090288503399849 -1.62028925265074
"68" "SRR12805374" "SRR12805341" 0.0039963544260929 0.00564438007686227 0.00123592406181466 -1.33343601090639
"69" "SRR12805381" "SRR12805341" 0.00657665635323613 0.0121059718112951 0.00311918697456181 -1.77267842651071
"70" "SRR12805382" "SRR12805341" 0.00385119014945071 0.00672472075377481 0.00200786021631623 -1.43114076416938
"71" "SRR12805383" "SRR12805341" 0.00630579841257642 0.0111398578734136 0.00282717484262282 -1.70985514866585
"72" "SRR12805384" "SRR12805341" 0.00813827257649768 0.0122668158122457 0.00249488717300018 -1.6548015799782
"73" "SRR12805385" "SRR12805341" 0.0152402685419661 0.0161638231131566 0.00281661750325135 -0.327894920103432
"74" "SRR12805386" "SRR12805341" 0.00318418797276002 0.00676187865677347 0.00205417814491575 -1.74166524596151
"75" "SRR12805387" "SRR12805341" 0.00514735712299675 0.00781483213279134 0.0021765847546623 -1.22553234101304
"76" "SRR12805388" "SRR12805341" 0.0298178519086986 0.0300411570452538 0.00458203432870423 -0.0487349331183191
"77" "SRR12805389" "SRR12805341" 0.0218535976599459 0.0218730495603533 0.00369091527965492 -0.0052702104853579
"78" "SRR12805390" "SRR12805341" 0.0401602763950913 0.0396305137545832 0.00662088321157956 0.0800138929473405
"79" "SRR12805391" "SRR12805341" 0.0123299106940563 0.0138059311029366 0.00262317319101111 -0.562685076966402
"80" "SRR12805392" "SRR12805341" 0.0100003670036972 0.00772712851831751 0.0018326908490744 1.24038295194617
