Source,Target,Type,Id,Label,timeset,Weight
1476,1474,Undirected,53434,,,0.74426
1487,1474,Undirected,53435,,,0.755117
1511,1474,Undirected,53436,,,0.802925
1549,1474,Undirected,53437,,,0.676754
1632,1474,Undirected,53438,,,0.635253
1672,1474,Undirected,53439,,,0.688497
1674,1474,Undirected,53440,,,0.625839
1677,1474,Undirected,53441,,,0.662159
1710,1474,Undirected,53442,,,0.604316
1736,1474,Undirected,53443,,,0.610332
1740,1474,Undirected,53444,,,0.683718
1756,1474,Undirected,53445,,,0.612165
1758,1474,Undirected,53446,,,0.708505
1777,1474,Undirected,53447,,,0.613869
1789,1474,Undirected,53448,,,0.744725
1883,1474,Undirected,53449,,,0.689208
1886,1474,Undirected,53450,,,0.61826
1902,1474,Undirected,53451,,,0.640344
1493,1475,Undirected,53452,,,0.706105
1507,1475,Undirected,53453,,,0.667144
1510,1475,Undirected,53454,,,0.633495
1533,1475,Undirected,53455,,,0.61796
1591,1475,Undirected,53456,,,0.644238
1633,1475,Undirected,53457,,,0.612019
1656,1475,Undirected,53458,,,0.613179
1695,1475,Undirected,53459,,,0.642399
1708,1475,Undirected,53460,,,0.612258
1723,1475,Undirected,53461,,,0.712595
1731,1475,Undirected,53462,,,0.632312
1742,1475,Undirected,53463,,,0.723655
1777,1475,Undirected,53464,,,0.615651
1821,1475,Undirected,53465,,,0.67024
1825,1475,Undirected,53466,,,0.622969
1844,1475,Undirected,53467,,,0.666302
1897,1475,Undirected,53468,,,0.675006
1477,1476,Undirected,53469,,,0.651033
1487,1476,Undirected,53470,,,0.725274
1511,1476,Undirected,53471,,,0.672854
1524,1476,Undirected,53472,,,0.623662
1537,1476,Undirected,53473,,,0.609276
1538,1476,Undirected,53474,,,0.681328
1544,1476,Undirected,53475,,,0.609976
1550,1476,Undirected,53476,,,0.805933
1582,1476,Undirected,53477,,,0.603489
1584,1476,Undirected,53478,,,0.615487
1627,1476,Undirected,53479,,,0.714891
1632,1476,Undirected,53480,,,0.764787
1647,1476,Undirected,53481,,,0.781034
1656,1476,Undirected,53482,,,0.674873
1657,1476,Undirected,53483,,,0.627192
1660,1476,Undirected,53484,,,0.649597
1672,1476,Undirected,53485,,,0.831192
1674,1476,Undirected,53486,,,0.612884
1677,1476,Undirected,53487,,,0.779258
1692,1476,Undirected,53488,,,0.684967
1695,1476,Undirected,53489,,,0.668476
1696,1476,Undirected,53490,,,0.656924
1697,1476,Undirected,53491,,,0.730682
1706,1476,Undirected,53492,,,0.646163
1735,1476,Undirected,53493,,,0.682783
1736,1476,Undirected,53494,,,0.804867
1740,1476,Undirected,53495,,,0.696796
1758,1476,Undirected,53496,,,0.731681
1763,1476,Undirected,53497,,,0.694774
1775,1476,Undirected,53498,,,0.699959
1776,1476,Undirected,53499,,,0.620277
1777,1476,Undirected,53500,,,0.648206
1791,1476,Undirected,53501,,,0.825253
1838,1476,Undirected,53502,,,0.745467
1847,1476,Undirected,53503,,,0.653979
1882,1476,Undirected,53504,,,0.780368
1883,1476,Undirected,53505,,,0.610817
1886,1476,Undirected,53506,,,0.718781
1898,1476,Undirected,53507,,,0.71541
1902,1476,Undirected,53508,,,0.683175
1903,1476,Undirected,53509,,,0.60486
1494,1477,Undirected,53510,,,0.653353
1511,1477,Undirected,53511,,,0.619111
1544,1477,Undirected,53512,,,0.650675
1549,1477,Undirected,53513,,,0.708464
1662,1477,Undirected,53514,,,0.627504
1672,1477,Undirected,53515,,,0.653172
1677,1477,Undirected,53516,,,0.603501
1695,1477,Undirected,53517,,,0.63377
1782,1477,Undirected,53518,,,0.617022
1789,1477,Undirected,53519,,,0.603373
1886,1477,Undirected,53520,,,0.643167
1823,1478,Undirected,53521,,,0.672801
1496,1479,Undirected,53522,,,0.648433
1538,1480,Undirected,53523,,,0.607091
1632,1480,Undirected,53524,,,0.618019
1711,1480,Undirected,53525,,,0.690452
1763,1480,Undirected,53526,,,0.6183
1773,1480,Undirected,53527,,,0.61529
1789,1480,Undirected,53528,,,0.650731
1791,1480,Undirected,53529,,,0.605727
1900,1480,Undirected,53530,,,0.698753
1902,1480,Undirected,53531,,,0.646132
1561,1481,Undirected,53532,,,0.725847
1746,1481,Undirected,53533,,,0.634201
1804,1481,Undirected,53534,,,0.661254
1817,1481,Undirected,53535,,,0.634201
1818,1481,Undirected,53536,,,0.659336
1930,1481,Undirected,53537,,,0.659336
1978,1481,Undirected,53538,,,0.646768
1980,1481,Undirected,53539,,,0.660233
1737,1482,Undirected,53540,,,0.603253
1530,1484,Undirected,53541,,,0.708693
1538,1484,Undirected,53542,,,0.61448
1540,1484,Undirected,53543,,,0.600171
1549,1484,Undirected,53544,,,0.672288
1555,1484,Undirected,53545,,,0.612855
1558,1484,Undirected,53546,,,0.620761
1592,1484,Undirected,53547,,,0.727622
1598,1484,Undirected,53548,,,0.750892
1667,1484,Undirected,53549,,,0.663822
1668,1484,Undirected,53550,,,0.668152
1674,1484,Undirected,53551,,,0.644608
1675,1484,Undirected,53552,,,0.643007
1677,1484,Undirected,53553,,,0.642291
1736,1484,Undirected,53554,,,0.616243
1758,1484,Undirected,53555,,,0.684545
1764,1484,Undirected,53556,,,0.619621
1862,1484,Undirected,53557,,,0.61489
1881,1484,Undirected,53558,,,0.701082
1886,1484,Undirected,53559,,,0.794759
1903,1484,Undirected,53560,,,0.728674
1496,1485,Undirected,53561,,,0.691116
1498,1485,Undirected,53562,,,0.719146
1542,1485,Undirected,53563,,,0.630155
1614,1485,Undirected,53564,,,0.73335
1880,1485,Undirected,53565,,,0.669287
1900,1485,Undirected,53566,,,0.618281
1635,1486,Undirected,53567,,,0.619378
1645,1486,Undirected,53568,,,0.667485
1724,1486,Undirected,53569,,,0.64723
1745,1486,Undirected,53570,,,0.628323
1781,1486,Undirected,53571,,,0.772512
1837,1486,Undirected,53572,,,0.642709
1854,1486,Undirected,53573,,,0.600821
1891,1486,Undirected,53574,,,0.693034
1911,1486,Undirected,53575,,,0.721522
1921,1486,Undirected,53576,,,0.665123
1511,1487,Undirected,53577,,,0.606494
1549,1487,Undirected,53578,,,0.689132
1584,1487,Undirected,53579,,,0.633314
1616,1487,Undirected,53580,,,0.615356
1620,1487,Undirected,53581,,,0.640673
1632,1487,Undirected,53582,,,0.72533
1672,1487,Undirected,53583,,,0.657738
1692,1487,Undirected,53584,,,0.605476
1696,1487,Undirected,53585,,,0.712958
1706,1487,Undirected,53586,,,0.743039
1712,1487,Undirected,53587,,,0.641111
1714,1487,Undirected,53588,,,0.608333
1736,1487,Undirected,53589,,,0.676935
1737,1487,Undirected,53590,,,0.615476
1740,1487,Undirected,53591,,,0.83664
1763,1487,Undirected,53592,,,0.77287
1773,1487,Undirected,53593,,,0.69868
1789,1487,Undirected,53594,,,0.729501
1791,1487,Undirected,53595,,,0.789584
1882,1487,Undirected,53596,,,0.687692
1883,1487,Undirected,53597,,,0.674053
1902,1487,Undirected,53598,,,0.800793
1503,1488,Undirected,53599,,,0.776799
1504,1488,Undirected,53600,,,0.66142
1508,1488,Undirected,53601,,,0.678264
1509,1488,Undirected,53602,,,0.776865
1513,1488,Undirected,53603,,,0.602055
1515,1488,Undirected,53604,,,0.609625
1516,1488,Undirected,53605,,,0.670632
1519,1488,Undirected,53606,,,0.846982
1523,1488,Undirected,53607,,,0.679179
1527,1488,Undirected,53608,,,0.681457
1528,1488,Undirected,53609,,,0.678264
1529,1488,Undirected,53610,,,0.775298
1532,1488,Undirected,53611,,,0.677959
1552,1488,Undirected,53612,,,0.741736
1553,1488,Undirected,53613,,,0.60114
1554,1488,Undirected,53614,,,0.84097
1556,1488,Undirected,53615,,,0.677959
1562,1488,Undirected,53616,,,0.601445
1564,1488,Undirected,53617,,,0.678264
1567,1488,Undirected,53618,,,0.661803
1568,1488,Undirected,53619,,,0.677959
1569,1488,Undirected,53620,,,0.601445
1570,1488,Undirected,53621,,,0.69187
1574,1488,Undirected,53622,,,0.60114
1585,1488,Undirected,53623,,,0.60114
1589,1488,Undirected,53624,,,0.685751
1607,1488,Undirected,53625,,,0.683886
1608,1488,Undirected,53626,,,0.83904
1609,1488,Undirected,53627,,,0.678264
1610,1488,Undirected,53628,,,0.677959
1611,1488,Undirected,53629,,,0.678264
1612,1488,Undirected,53630,,,0.602275
1619,1488,Undirected,53631,,,0.678874
1624,1488,Undirected,53632,,,0.606789
1661,1488,Undirected,53633,,,0.841211
1683,1488,Undirected,53634,,,0.679179
1685,1488,Undirected,53635,,,0.670261
1689,1488,Undirected,53636,,,0.678874
1757,1488,Undirected,53637,,,0.60236
1798,1488,Undirected,53638,,,0.606103
1813,1488,Undirected,53639,,,0.685751
1830,1488,Undirected,53640,,,0.678264
1832,1488,Undirected,53641,,,0.602892
1855,1488,Undirected,53642,,,0.632154
1863,1488,Undirected,53643,,,0.745457
1868,1488,Undirected,53644,,,0.685751
1871,1488,Undirected,53645,,,0.700464
1874,1488,Undirected,53646,,,0.670338
1875,1488,Undirected,53647,,,0.762213
1905,1488,Undirected,53648,,,0.718254
1923,1488,Undirected,53649,,,0.678264
1737,1490,Undirected,53650,,,0.686871
1849,1490,Undirected,53651,,,0.79581
1533,1491,Undirected,53652,,,0.660488
1558,1491,Undirected,53653,,,0.738137
1575,1491,Undirected,53654,,,0.672589
1576,1491,Undirected,53655,,,0.609058
1631,1491,Undirected,53656,,,0.623415
1657,1491,Undirected,53657,,,0.619437
1709,1491,Undirected,53658,,,0.608305
1732,1491,Undirected,53659,,,0.657349
1764,1491,Undirected,53660,,,0.601142
1906,1491,Undirected,53661,,,0.60885
1639,1492,Undirected,53662,,,0.672801
1645,1492,Undirected,53663,,,0.648424
1745,1492,Undirected,53664,,,0.725847
1806,1492,Undirected,53665,,,0.678874
1837,1492,Undirected,53666,,,0.605013
1892,1492,Undirected,53667,,,0.660233
1507,1493,Undirected,53668,,,0.73717
1510,1493,Undirected,53669,,,0.752005
1518,1493,Undirected,53670,,,0.700792
1533,1493,Undirected,53671,,,0.651836
1546,1493,Undirected,53672,,,0.611202
1550,1493,Undirected,53673,,,0.621637
1578,1493,Undirected,53674,,,0.679487
1582,1493,Undirected,53675,,,0.665155
1591,1493,Undirected,53676,,,0.654533
1621,1493,Undirected,53677,,,0.60668
1627,1493,Undirected,53678,,,0.635851
1656,1493,Undirected,53679,,,0.650294
1657,1493,Undirected,53680,,,0.648282
1672,1493,Undirected,53681,,,0.646764
1695,1493,Undirected,53682,,,0.70022
1708,1493,Undirected,53683,,,0.771965
1715,1493,Undirected,53684,,,0.754603
1721,1493,Undirected,53685,,,0.666174
1723,1493,Undirected,53686,,,0.67049
1726,1493,Undirected,53687,,,0.620723
1731,1493,Undirected,53688,,,0.662192
1742,1493,Undirected,53689,,,0.636443
1777,1493,Undirected,53690,,,0.636495
1825,1493,Undirected,53691,,,0.680559
1835,1493,Undirected,53692,,,0.677347
1838,1493,Undirected,53693,,,0.619344
1844,1493,Undirected,53694,,,0.669133
1548,1494,Undirected,53695,,,0.670991
1662,1494,Undirected,53696,,,0.729945
1681,1494,Undirected,53697,,,0.739093
1719,1494,Undirected,53698,,,0.611937
1843,1494,Undirected,53699,,,0.608611
1994,1494,Undirected,53700,,,0.646286
1513,1495,Undirected,53701,,,0.647217
1517,1495,Undirected,53702,,,0.707578
1553,1495,Undirected,53703,,,0.634201
1557,1495,Undirected,53704,,,0.634201
1562,1495,Undirected,53705,,,0.646768
1566,1495,Undirected,53706,,,0.839437
1569,1495,Undirected,53707,,,0.622083
1572,1495,Undirected,53708,,,0.660233
1574,1495,Undirected,53709,,,0.634201
1585,1495,Undirected,53710,,,0.634201
1588,1495,Undirected,53711,,,0.634201
1590,1495,Undirected,53712,,,0.672801
1595,1495,Undirected,53713,,,0.668145
1612,1495,Undirected,53714,,,0.628886
1670,1495,Undirected,53715,,,0.670782
1686,1495,Undirected,53716,,,0.690288
1709,1495,Undirected,53717,,,0.753888
1757,1495,Undirected,53718,,,0.635099
1778,1495,Undirected,53719,,,0.64517
1814,1495,Undirected,53720,,,0.622083
1833,1495,Undirected,53721,,,0.61539
1855,1495,Undirected,53722,,,0.753003
1614,1496,Undirected,53723,,,0.716714
1632,1496,Undirected,53724,,,0.629477
1714,1496,Undirected,53725,,,0.617261
1733,1496,Undirected,53726,,,0.610006
1766,1496,Undirected,53727,,,0.601945
1783,1496,Undirected,53728,,,0.738127
1882,1496,Undirected,53729,,,0.706322
1900,1496,Undirected,53730,,,0.777367
1902,1496,Undirected,53731,,,0.668288
1511,1497,Undirected,53732,,,0.641712
1526,1497,Undirected,53733,,,0.704685
1559,1497,Undirected,53734,,,0.602503
1573,1497,Undirected,53735,,,0.627728
1601,1497,Undirected,53736,,,0.680703
1664,1497,Undirected,53737,,,0.704851
1710,1497,Undirected,53738,,,0.825082
1758,1497,Undirected,53739,,,0.608162
1790,1497,Undirected,53740,,,0.702241
1614,1498,Undirected,53741,,,0.735579
1727,1498,Undirected,53742,,,0.730288
1794,1498,Undirected,53743,,,0.70132
1900,1498,Undirected,53744,,,0.619828
1538,1499,Undirected,53745,,,0.655344
1620,1499,Undirected,53746,,,0.629087
1692,1499,Undirected,53747,,,0.626202
1695,1499,Undirected,53748,,,0.626198
1722,1499,Undirected,53749,,,0.668326
1742,1499,Undirected,53750,,,0.633062
1773,1499,Undirected,53751,,,0.603764
1904,1499,Undirected,53752,,,0.603245
1705,1500,Undirected,53753,,,0.609191
1878,1502,Undirected,53754,,,0.600501
1504,1503,Undirected,53755,,,0.840093
1516,1503,Undirected,53756,,,0.715483
1519,1503,Undirected,53757,,,0.659185
1520,1503,Undirected,53758,,,0.698035
1521,1503,Undirected,53759,,,0.753407
1522,1503,Undirected,53760,,,0.831294
1527,1503,Undirected,53761,,,0.664492
1529,1503,Undirected,53762,,,0.819795
1554,1503,Undirected,53763,,,0.668624
1565,1503,Undirected,53764,,,0.795985
1567,1503,Undirected,53765,,,0.840293
1571,1503,Undirected,53766,,,0.649591
1600,1503,Undirected,53767,,,0.743464
1608,1503,Undirected,53768,,,0.667108
1613,1503,Undirected,53769,,,0.666906
1624,1503,Undirected,53770,,,0.804682
1661,1503,Undirected,53771,,,0.668314
1684,1503,Undirected,53772,,,0.743293
1759,1503,Undirected,53773,,,0.777065
1875,1503,Undirected,53774,,,0.74535
1508,1504,Undirected,53775,,,0.64123
1516,1504,Undirected,53776,,,0.613516
1522,1504,Undirected,53777,,,0.707821
1523,1504,Undirected,53778,,,0.652901
1528,1504,Undirected,53779,,,0.666592
1529,1504,Undirected,53780,,,0.694404
1532,1504,Undirected,53781,,,0.654248
1556,1504,Undirected,53782,,,0.654248
1564,1504,Undirected,53783,,,0.666592
1565,1504,Undirected,53784,,,0.708352
1568,1504,Undirected,53785,,,0.654248
1570,1504,Undirected,53786,,,0.778531
1602,1504,Undirected,53787,,,0.68592
1609,1504,Undirected,53788,,,0.666592
1610,1504,Undirected,53789,,,0.654248
1611,1504,Undirected,53790,,,0.666592
1619,1504,Undirected,53791,,,0.653868
1624,1504,Undirected,53792,,,0.666751
1683,1504,Undirected,53793,,,0.652901
1685,1504,Undirected,53794,,,0.622447
1689,1504,Undirected,53795,,,0.665919
1759,1504,Undirected,53796,,,0.652579
1829,1504,Undirected,53797,,,0.774247
1830,1504,Undirected,53798,,,0.666592
1874,1504,Undirected,53799,,,0.647065
1923,1504,Undirected,53800,,,0.666592
1796,1505,Undirected,53801,,,0.659561
1515,1506,Undirected,53802,,,0.635455
1510,1507,Undirected,53803,,,0.813952
1533,1507,Undirected,53804,,,0.710921
1546,1507,Undirected,53805,,,0.680719
1591,1507,Undirected,53806,,,0.778629
1656,1507,Undirected,53807,,,0.730471
1657,1507,Undirected,53808,,,0.738958
1672,1507,Undirected,53809,,,0.636602
1695,1507,Undirected,53810,,,0.694931
1708,1507,Undirected,53811,,,0.766912
1731,1507,Undirected,53812,,,0.774471
1739,1507,Undirected,53813,,,0.602996
1742,1507,Undirected,53814,,,0.653769
1838,1507,Undirected,53815,,,0.604968
1844,1507,Undirected,53816,,,0.733648
1897,1507,Undirected,53817,,,0.689238
1516,1508,Undirected,53818,,,0.640432
1519,1508,Undirected,53819,,,0.767645
1520,1508,Undirected,53820,,,0.609491
1522,1508,Undirected,53821,,,0.725847
1527,1508,Undirected,53822,,,0.773718
1529,1508,Undirected,53823,,,0.72589
1565,1508,Undirected,53824,,,0.661946
1567,1508,Undirected,53825,,,0.647217
1570,1508,Undirected,53826,,,0.787473
1571,1508,Undirected,53827,,,0.75773
1624,1508,Undirected,53828,,,0.71284
1685,1508,Undirected,53829,,,0.654248
1759,1508,Undirected,53830,,,0.670338
1829,1508,Undirected,53831,,,0.772479
1874,1508,Undirected,53832,,,0.64632
1885,1508,Undirected,53833,,,0.660233
1516,1509,Undirected,53834,,,0.716868
1519,1509,Undirected,53835,,,0.663615
1520,1509,Undirected,53836,,,0.698095
1521,1509,Undirected,53837,,,0.759256
1522,1509,Undirected,53838,,,0.831365
1527,1509,Undirected,53839,,,0.667143
1529,1509,Undirected,53840,,,0.820081
1554,1509,Undirected,53841,,,0.654796
1565,1509,Undirected,53842,,,0.7972
1571,1509,Undirected,53843,,,0.654796
1600,1509,Undirected,53844,,,0.748115
1608,1509,Undirected,53845,,,0.652812
1613,1509,Undirected,53846,,,0.667192
1624,1509,Undirected,53847,,,0.803544
1661,1509,Undirected,53848,,,0.655415
1684,1509,Undirected,53849,,,0.749829
1759,1509,Undirected,53850,,,0.7758
1875,1509,Undirected,53851,,,0.730288
1518,1510,Undirected,53852,,,0.619423
1533,1510,Undirected,53853,,,0.652589
1546,1510,Undirected,53854,,,0.668576
1578,1510,Undirected,53855,,,0.680512
1591,1510,Undirected,53856,,,0.702679
1646,1510,Undirected,53857,,,0.603476
1656,1510,Undirected,53858,,,0.620956
1695,1510,Undirected,53859,,,0.616313
1708,1510,Undirected,53860,,,0.811435
1715,1510,Undirected,53861,,,0.726996
1718,1510,Undirected,53862,,,0.65062
1726,1510,Undirected,53863,,,0.688827
1731,1510,Undirected,53864,,,0.616773
1742,1510,Undirected,53865,,,0.603919
1825,1510,Undirected,53866,,,0.609345
1838,1510,Undirected,53867,,,0.660411
1844,1510,Undirected,53868,,,0.813554
1897,1510,Undirected,53869,,,0.691735
1898,1510,Undirected,53870,,,0.603215
1549,1511,Undirected,53871,,,0.627506
1616,1511,Undirected,53872,,,0.724901
1672,1511,Undirected,53873,,,0.643453
1674,1511,Undirected,53874,,,0.637933
1710,1511,Undirected,53875,,,0.792942
1756,1511,Undirected,53876,,,0.659226
1758,1511,Undirected,53877,,,0.788871
1777,1511,Undirected,53878,,,0.610395
1782,1511,Undirected,53879,,,0.647881
1789,1511,Undirected,53880,,,0.715511
1791,1511,Undirected,53881,,,0.759066
1809,1511,Undirected,53882,,,0.602391
1886,1511,Undirected,53883,,,0.677027
1735,1512,Undirected,53884,,,0.644912
1515,1513,Undirected,53885,,,0.778621
1517,1513,Undirected,53886,,,0.726499
1522,1513,Undirected,53887,,,0.644291
1554,1513,Undirected,53888,,,0.728342
1563,1513,Undirected,53889,,,0.635099
1579,1513,Undirected,53890,,,0.612108
1595,1513,Undirected,53891,,,0.657216
1608,1513,Undirected,53892,,,0.759713
1661,1513,Undirected,53893,,,0.728342
1673,1513,Undirected,53894,,,0.769769
1686,1513,Undirected,53895,,,0.681154
1759,1513,Undirected,53896,,,0.610895
1778,1513,Undirected,53897,,,0.618339
1798,1513,Undirected,53898,,,0.788291
1814,1513,Undirected,53899,,,0.646768
1832,1513,Undirected,53900,,,0.787827
1833,1513,Undirected,53901,,,0.640432
1836,1513,Undirected,53902,,,0.699096
1855,1513,Undirected,53903,,,0.787882
1863,1513,Undirected,53904,,,0.610013
1948,1513,Undirected,53905,,,0.659336
1515,1514,Undirected,53906,,,0.667288
1517,1514,Undirected,53907,,,0.619211
1552,1514,Undirected,53908,,,0.631623
1554,1514,Undirected,53909,,,0.623029
1566,1514,Undirected,53910,,,0.753129
1579,1514,Undirected,53911,,,0.704758
1589,1514,Undirected,53912,,,0.743871
1595,1514,Undirected,53913,,,0.792631
1608,1514,Undirected,53914,,,0.650757
1650,1514,Undirected,53915,,,0.7545
1661,1514,Undirected,53916,,,0.623029
1673,1514,Undirected,53917,,,0.66017
1686,1514,Undirected,53918,,,0.813828
1688,1514,Undirected,53919,,,0.660023
1709,1514,Undirected,53920,,,0.624001
1778,1514,Undirected,53921,,,0.709198
1813,1514,Undirected,53922,,,0.743871
1832,1514,Undirected,53923,,,0.676264
1833,1514,Undirected,53924,,,0.70938
1855,1514,Undirected,53925,,,0.675692
1864,1514,Undirected,53926,,,0.740334
1865,1514,Undirected,53927,,,0.601149
1868,1514,Undirected,53928,,,0.743871
1517,1515,Undirected,53929,,,0.722907
1520,1515,Undirected,53930,,,0.679849
1553,1515,Undirected,53931,,,0.777205
1562,1515,Undirected,53932,,,0.777559
1563,1515,Undirected,53933,,,0.75773
1566,1515,Undirected,53934,,,0.671506
1569,1515,Undirected,53935,,,0.777913
1574,1515,Undirected,53936,,,0.777205
1579,1515,Undirected,53937,,,0.645135
1585,1515,Undirected,53938,,,0.777205
1595,1515,Undirected,53939,,,0.68486
1612,1515,Undirected,53940,,,0.77924
1613,1515,Undirected,53941,,,0.657923
1650,1515,Undirected,53942,,,0.672125
1673,1515,Undirected,53943,,,0.794134
1757,1515,Undirected,53944,,,0.779329
1798,1515,Undirected,53945,,,0.805559
1814,1515,Undirected,53946,,,0.767645
1832,1515,Undirected,53947,,,0.801397
1833,1515,Undirected,53948,,,0.636249
1836,1515,Undirected,53949,,,0.722907
1858,1515,Undirected,53950,,,0.622626
1863,1515,Undirected,53951,,,0.750482
1864,1515,Undirected,53952,,,0.657637
1871,1515,Undirected,53953,,,0.640771
1905,1515,Undirected,53954,,,0.654332
1517,1516,Undirected,53955,,,0.64315
1519,1516,Undirected,53956,,,0.64238
